Station,Year,Month,Day,Hour,Waterlevel,Station.1,Year.1,Month.1,Day.1,Hour.1,Waterlevel.1,Waterlevel.2,Station.2,Year.2,Month.2,Day.2,Hour.2,Waterlevel.3,Date_Time,RF-Station,RF-Intensity,RF-Intensity.1,RF-Station.1,RF-Intensity.2,RF-Intensity.3,Humidity,Precipitation,Temperature,Temperature.1,Humidity.1,Precipitation.1,Temperature.2,Humidity.2,Precipitation.2
Nangka,2023,12,1,22,15.93,Sto Nino,2023,12,1,22,11.74,11.74,Montalban,2023,12,1,22,21.56,2023-12-01 22:00:00,Nangka,0.0,0.0,Mt. Oro,1.0,1.0,18.24081736376197,0.0,28.0,28.0,18.24081736376197,0.0,28.0,18.24081736376197,0.0
Nangka,2023,12,1,23,15.93,Sto Nino,2023,12,1,23,11.76,11.76,Montalban,2023,12,1,23,21.56,2023-12-01 23:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.286538263281873,1.0,27.0,27.0,19.286538263281873,1.0,27.0,19.286538263281873,1.0
Nangka,2023,12,2,0,15.93,Sto Nino,2023,12,2,0,11.78,11.78,Montalban,2023,12,2,0,21.56,2023-12-02 00:00:00,Nangka,0.0,0.0,Mt. Oro,1.0,1.0,18.14816346627618,1.0,27.7,27.7,18.14816346627618,1.0,27.7,18.14816346627618,1.0
Nangka,2023,12,2,1,15.93,Sto Nino,2023,12,2,1,11.75,11.75,Montalban,2023,12,2,1,21.56,2023-12-02 01:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.03772164455154,2.0,27.4,27.4,18.03772164455154,2.0,27.4,18.03772164455154,2.0
Nangka,2023,12,2,2,15.93,Sto Nino,2023,12,2,2,11.77,11.77,Montalban,2023,12,2,2,21.56,2023-12-02 02:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.747896131963753,1.0,25.3,25.3,18.747896131963753,1.0,25.3,18.747896131963753,1.0
Nangka,2023,12,2,3,15.93,Sto Nino,2023,12,2,3,11.76,11.76,Montalban,2023,12,2,3,21.56,2023-12-02 03:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.166475399714223,0.75,27.0,27.0,18.166475399714223,0.75,27.0,18.166475399714223,0.75
Nangka,2023,12,2,4,15.93,Sto Nino,2023,12,2,4,11.76,11.76,Montalban,2023,12,2,4,21.56,2023-12-02 04:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.389389613699596,0.25,26.8,26.8,18.389389613699596,0.25,26.8,18.389389613699596,0.25
Nangka,2023,12,2,5,15.93,Sto Nino,2023,12,2,5,11.74,11.74,Montalban,2023,12,2,5,21.56,2023-12-02 05:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.106519523836905,0.0,24.5,24.5,17.106519523836905,0.0,24.5,17.106519523836905,0.0
Nangka,2023,12,2,6,15.93,Sto Nino,2023,12,2,6,11.72,11.72,Montalban,2023,12,2,6,21.56,2023-12-02 06:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.37085049952466,0.0,27.5,27.5,18.37085049952466,0.0,27.5,18.37085049952466,0.0
Nangka,2023,12,2,7,15.93,Sto Nino,2023,12,2,7,11.68,11.68,Montalban,2023,12,2,7,21.56,2023-12-02 07:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.37085049952466,0.0,28.3,28.3,18.37085049952466,0.0,28.3,18.37085049952466,0.0
Nangka,2023,12,2,8,15.93,Sto Nino,2023,12,2,8,11.68,11.68,Montalban,2023,12,2,8,21.56,2023-12-02 08:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.758813864406157,0.0,28.8,28.8,19.758813864406157,0.0,28.8,19.758813864406157,0.0
Nangka,2023,12,2,9,15.93,Sto Nino,2023,12,2,9,11.68,11.68,Montalban,2023,12,2,9,21.56,2023-12-02 09:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.129888412775212,0.0,29.8,29.8,18.129888412775212,0.0,29.8,18.129888412775212,0.0
Nangka,2023,12,2,10,15.93,Sto Nino,2023,12,2,10,11.67,11.67,Montalban,2023,12,2,10,21.56,2023-12-02 10:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.019559009884464,0.0,30.7,30.7,18.019559009884464,0.0,30.7,18.019559009884464,0.0
Nangka,2023,12,2,11,15.93,Sto Nino,2023,12,2,11,11.68,11.68,Montalban,2023,12,2,11,21.56,2023-12-02 11:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.16763384336509,0.0,31.8,31.8,18.16763384336509,0.0,31.8,18.16763384336509,0.0
Nangka,2023,12,2,12,15.93,Sto Nino,2023,12,2,12,11.67,11.67,Montalban,2023,12,2,12,21.56,2023-12-02 12:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.818627111074914,0.0,31.7,31.7,17.818627111074914,0.0,31.7,17.818627111074914,0.0
Nangka,2023,12,2,13,15.93,Sto Nino,2023,12,2,13,11.69,11.69,Montalban,2023,12,2,13,21.56,2023-12-02 13:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.619654059961988,0.0,32.0,32.0,17.619654059961988,0.0,32.0,17.619654059961988,0.0
Nangka,2023,12,2,14,15.93,Sto Nino,2023,12,2,14,11.68,11.68,Montalban,2023,12,2,14,21.56,2023-12-02 14:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.459231390113622,0.0,33.2,33.2,17.459231390113622,0.0,33.2,17.459231390113622,0.0
Nangka,2023,12,2,15,15.93,Sto Nino,2023,12,2,15,11.69,11.69,Montalban,2023,12,2,15,21.56,2023-12-02 15:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.529741922852278,0.0,31.6,31.6,17.529741922852278,0.0,31.6,17.529741922852278,0.0
Nangka,2023,12,2,16,15.93,Sto Nino,2023,12,2,16,11.71,11.71,Montalban,2023,12,2,16,21.56,2023-12-02 16:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.529741922852278,0.0,31.0,31.0,17.529741922852278,0.0,31.0,17.529741922852278,0.0
Nangka,2023,12,2,17,15.93,Sto Nino,2023,12,2,17,11.72,11.72,Montalban,2023,12,2,17,21.56,2023-12-02 17:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,15.497533426449143,0.0,30.2,30.2,15.497533426449143,0.0,30.2,15.497533426449143,0.0
Nangka,2023,12,2,18,15.93,Sto Nino,2023,12,2,18,11.71,11.71,Montalban,2023,12,2,18,21.56,2023-12-02 18:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.818627111074914,0.0,30.0,30.0,17.818627111074914,0.0,30.0,17.818627111074914,0.0
Nangka,2023,12,2,19,15.93,Sto Nino,2023,12,2,19,11.71,11.71,Montalban,2023,12,2,19,21.56,2023-12-02 19:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.476805791555982,0.0,29.4,29.4,17.476805791555982,0.0,29.4,17.476805791555982,0.0
Nangka,2023,12,2,20,15.93,Sto Nino,2023,12,2,20,11.71,11.71,Montalban,2023,12,2,20,21.56,2023-12-02 20:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.96773077835016,0.0,26.0,26.0,16.96773077835016,0.0,26.0,16.96773077835016,0.0
Nangka,2023,12,2,21,15.93,Sto Nino,2023,12,2,21,11.71,11.71,Montalban,2023,12,2,21,21.56,2023-12-02 21:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.263802420610716,0.0,28.5,28.5,17.263802420610716,0.0,28.5,17.263802420610716,0.0
Nangka,2023,12,2,22,15.93,Sto Nino,2023,12,2,22,11.72,11.72,Montalban,2023,12,2,22,21.56,2023-12-02 22:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.263802420610716,0.0,28.0,28.0,17.263802420610716,0.0,28.0,17.263802420610716,0.0
Nangka,2023,12,2,23,15.93,Sto Nino,2023,12,2,23,11.74,11.74,Montalban,2023,12,2,23,21.56,2023-12-02 23:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.555273612053604,0.0,24.8,24.8,16.555273612053604,0.0,24.8,16.555273612053604,0.0
Nangka,2023,12,3,0,15.93,Sto Nino,2023,12,3,0,11.76,11.76,Montalban,2023,12,3,0,21.56,2023-12-03 00:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.37001419053554,0.0,27.2,27.2,17.37001419053554,0.0,27.2,17.37001419053554,0.0
Nangka,2023,12,3,1,15.93,Sto Nino,2023,12,3,1,11.78,11.78,Montalban,2023,12,3,1,21.56,2023-12-03 01:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.37001419053554,0.0,27.0,27.0,17.37001419053554,0.0,27.0,17.37001419053554,0.0
Nangka,2023,12,3,2,15.93,Sto Nino,2023,12,3,2,11.77,11.77,Montalban,2023,12,3,2,21.56,2023-12-03 02:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,15.77274593974819,0.5,24.2,24.2,15.77274593974819,0.5,24.2,15.77274593974819,0.5
Nangka,2023,12,3,3,15.93,Sto Nino,2023,12,3,3,11.75,11.75,Montalban,2023,12,3,3,21.56,2023-12-03 03:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.387515278646227,0.0,26.5,26.5,17.387515278646227,0.0,26.5,17.387515278646227,0.0
Nangka,2023,12,3,4,15.93,Sto Nino,2023,12,3,4,11.72,11.72,Montalban,2023,12,3,4,21.56,2023-12-03 04:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.175453150740243,0.0,26.1,26.1,17.175453150740243,0.0,26.1,17.175453150740243,0.0
Nangka,2023,12,3,5,15.93,Sto Nino,2023,12,3,5,11.70,11.70,Montalban,2023,12,3,5,21.56,2023-12-03 05:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.084425881188412,0.0,23.3,23.3,16.084425881188412,0.0,23.3,16.084425881188412,0.0
Nangka,2023,12,3,6,15.93,Sto Nino,2023,12,3,6,11.69,11.69,Montalban,2023,12,3,6,21.56,2023-12-03 06:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.948618465640685,0.0,26.3,26.3,16.948618465640685,0.0,26.3,16.948618465640685,0.0
Nangka,2023,12,3,7,15.93,Sto Nino,2023,12,3,7,11.67,11.67,Montalban,2023,12,3,7,21.56,2023-12-03 07:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.844698446966394,0.0,27.4,27.4,16.844698446966394,0.0,27.4,16.844698446966394,0.0
Nangka,2023,12,3,8,15.93,Sto Nino,2023,12,3,8,11.67,11.67,Montalban,2023,12,3,8,21.56,2023-12-03 08:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.352402581463046,0.0,26.7,26.7,16.352402581463046,0.0,26.7,16.352402581463046,0.0
Nangka,2023,12,3,9,15.93,Sto Nino,2023,12,3,9,11.67,11.67,Montalban,2023,12,3,9,21.56,2023-12-03 09:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.140917031986877,0.0,29.4,29.4,17.140917031986877,0.0,29.4,17.140917031986877,0.0
Nangka,2023,12,3,10,15.93,Sto Nino,2023,12,3,10,11.66,11.66,Montalban,2023,12,3,10,21.56,2023-12-03 10:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.246444433769327,0.0,30.3,30.3,17.246444433769327,0.0,30.3,17.246444433769327,0.0
Nangka,2023,12,3,11,15.93,Sto Nino,2023,12,3,11,11.65,11.65,Montalban,2023,12,3,11,21.56,2023-12-03 11:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.71152827185822,0.0,28.3,28.3,17.71152827185822,0.0,28.3,17.71152827185822,0.0
Nangka,2023,12,3,12,15.93,Sto Nino,2023,12,3,12,11.65,11.65,Montalban,2023,12,3,12,21.56,2023-12-03 12:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.584180004543022,0.5,31.4,31.4,17.584180004543022,0.5,31.4,17.584180004543022,0.5
Nangka,2023,12,3,13,15.93,Sto Nino,2023,12,3,13,11.66,11.66,Montalban,2023,12,3,13,21.56,2023-12-03 13:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.70996872375281,0.75,31.3,31.3,17.70996872375281,0.75,31.3,17.70996872375281,0.75
Nangka,2023,12,3,14,15.93,Sto Nino,2023,12,3,14,11.68,11.68,Montalban,2023,12,3,14,21.56,2023-12-03 14:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.855891225775526,1.0,29.1,29.1,17.855891225775526,1.0,29.1,17.855891225775526,1.0
Nangka,2023,12,3,15,15.93,Sto Nino,2023,12,3,15,11.67,11.67,Montalban,2023,12,3,15,21.56,2023-12-03 15:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.945964401868444,0.75,30.9,30.9,17.945964401868444,0.75,30.9,17.945964401868444,0.75
Nangka,2023,12,3,16,15.93,Sto Nino,2023,12,3,16,11.66,11.66,Montalban,2023,12,3,16,21.56,2023-12-03 16:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.05592092985296,0.25,30.0,30.0,18.05592092985296,0.25,30.0,18.05592092985296,0.25
Nangka,2023,12,3,17,15.93,Sto Nino,2023,12,3,17,11.67,11.67,Montalban,2023,12,3,17,21.56,2023-12-03 17:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.40886147219884,1.0,27.8,27.8,18.40886147219884,1.0,27.8,18.40886147219884,1.0
Nangka,2023,12,3,18,15.93,Sto Nino,2023,12,3,18,11.68,11.68,Montalban,2023,12,3,18,21.56,2023-12-03 18:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.14816346627618,0.75,28.6,28.6,18.14816346627618,0.75,28.6,18.14816346627618,0.75
Nangka,2023,12,3,19,15.93,Sto Nino,2023,12,3,19,11.70,11.70,Montalban,2023,12,3,19,21.56,2023-12-03 19:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.24081736376197,1.25,28.2,28.2,18.24081736376197,1.25,28.2,18.24081736376197,1.25
Nangka,2023,12,3,20,15.93,Sto Nino,2023,12,3,20,11.70,11.70,Montalban,2023,12,3,20,21.56,2023-12-03 20:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.929291740508813,2.0,25.9,25.9,17.929291740508813,2.0,25.9,17.929291740508813,2.0
Nangka,2023,12,3,21,15.93,Sto Nino,2023,12,3,21,11.74,11.74,Montalban,2023,12,3,21,21.56,2023-12-03 21:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.129888412775212,3.25,27.5,27.5,18.129888412775212,3.25,27.5,18.129888412775212,3.25
Nangka,2023,12,3,22,15.93,Sto Nino,2023,12,3,22,11.75,11.75,Montalban,2023,12,3,22,21.56,2023-12-03 22:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.46448538213696,2.0,26.9,26.9,18.46448538213696,2.0,26.9,18.46448538213696,2.0
Nangka,2023,12,3,23,15.93,Sto Nino,2023,12,3,23,11.74,11.74,Montalban,2023,12,3,23,21.56,2023-12-03 23:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.371964676813167,1.0,25.6,25.6,18.371964676813167,1.0,25.6,18.371964676813167,1.0
Nangka,2023,12,4,0,15.93,Sto Nino,2023,12,4,0,11.74,11.74,Montalban,2023,12,4,0,21.56,2023-12-04 00:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.483101459553737,0.5,25.8,25.8,18.483101459553737,0.5,25.8,18.483101459553737,0.5
Nangka,2023,12,4,1,15.93,Sto Nino,2023,12,4,1,11.76,11.76,Montalban,2023,12,4,1,21.56,2023-12-04 01:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.595961234628195,0.25,25.7,25.7,18.595961234628195,0.25,25.7,18.595961234628195,0.25
Nangka,2023,12,4,2,15.93,Sto Nino,2023,12,4,2,11.78,11.78,Montalban,2023,12,4,2,21.56,2023-12-04 02:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.31772167466178,0.5,24.6,24.6,17.31772167466178,0.5,24.6,17.31772167466178,0.5
Nangka,2023,12,4,3,15.93,Sto Nino,2023,12,4,3,11.77,11.77,Montalban,2023,12,4,3,21.56,2023-12-04 03:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.72831737394497,0.0,25.6,25.6,18.72831737394497,0.0,25.6,18.72831737394497,0.0
Nangka,2023,12,4,4,15.93,Sto Nino,2023,12,4,4,11.75,11.75,Montalban,2023,12,4,4,21.56,2023-12-04 04:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.72831737394497,0.0,25.6,25.6,18.72831737394497,0.0,25.6,18.72831737394497,0.0
Nangka,2023,12,4,5,15.93,Sto Nino,2023,12,4,5,11.74,11.74,Montalban,2023,12,4,5,21.56,2023-12-04 05:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.897607457343636,0.0,24.0,24.0,16.897607457343636,0.0,24.0,16.897607457343636,0.0
Nangka,2023,12,4,6,15.93,Sto Nino,2023,12,4,6,11.71,11.71,Montalban,2023,12,4,6,21.56,2023-12-04 06:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.053546771273044,0.0,26.6,26.6,19.053546771273044,0.0,26.6,19.053546771273044,0.0
Nangka,2023,12,4,7,15.93,Sto Nino,2023,12,4,7,11.71,11.71,Montalban,2023,12,4,7,21.56,2023-12-04 07:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.7094327297364,0.0,27.4,27.4,18.7094327297364,0.0,27.4,18.7094327297364,0.0
Nangka,2023,12,4,8,15.93,Sto Nino,2023,12,4,8,11.70,11.70,Montalban,2023,12,4,8,21.56,2023-12-04 08:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.621180757080083,0.0,26.2,26.2,17.621180757080083,0.0,26.2,17.621180757080083,0.0
Nangka,2023,12,4,9,15.93,Sto Nino,2023,12,4,9,11.69,11.69,Montalban,2023,12,4,9,21.56,2023-12-04 09:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.37085049952466,0.0,29.0,29.0,18.37085049952466,0.0,29.0,18.37085049952466,0.0
Nangka,2023,12,4,10,15.93,Sto Nino,2023,12,4,10,11.68,11.68,Montalban,2023,12,4,10,21.56,2023-12-04 10:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.483101459553737,0.0,30.1,30.1,18.483101459553737,0.0,30.1,18.483101459553737,0.0
Nangka,2023,12,4,11,15.93,Sto Nino,2023,12,4,11,11.69,11.69,Montalban,2023,12,4,11,21.56,2023-12-04 11:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,16.001305998113292,0.0,31.0,31.0,16.001305998113292,0.0,31.0,16.001305998113292,0.0
Nangka,2023,12,4,12,15.93,Sto Nino,2023,12,4,12,11.70,11.70,Montalban,2023,12,4,12,21.56,2023-12-04 12:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.52044645540622,0.0,31.4,31.4,18.52044645540622,0.0,31.4,18.52044645540622,0.0
Nangka,2023,12,4,13,15.93,Sto Nino,2023,12,4,13,11.72,11.72,Montalban,2023,12,4,13,21.56,2023-12-04 13:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.314592869829827,0.0,31.8,31.8,18.314592869829827,0.0,31.8,18.314592869829827,0.0
Nangka,2023,12,4,14,15.93,Sto Nino,2023,12,4,14,11.73,11.73,Montalban,2023,12,4,14,21.56,2023-12-04 14:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,14.514357573794445,0.0,33.5,33.5,14.514357573794445,0.0,33.5,14.514357573794445,0.0
Nangka,2023,12,4,15,15.93,Sto Nino,2023,12,4,15,11.72,11.72,Montalban,2023,12,4,15,21.56,2023-12-04 15:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.426580322585153,0.0,31.6,31.6,18.426580322585153,0.0,31.6,18.426580322585153,0.0
Nangka,2023,12,4,16,15.93,Sto Nino,2023,12,4,16,11.73,11.73,Montalban,2023,12,4,16,21.56,2023-12-04 16:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.20321035385742,0.0,30.9,30.9,18.20321035385742,0.0,30.9,18.20321035385742,0.0
Nangka,2023,12,4,17,15.93,Sto Nino,2023,12,4,17,11.73,11.73,Montalban,2023,12,4,17,21.56,2023-12-04 17:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,14.866701070538246,0.0,31.7,31.7,14.866701070538246,0.0,31.7,14.866701070538246,0.0
Nangka,2023,12,4,18,15.93,Sto Nino,2023,12,4,18,11.72,11.72,Montalban,2023,12,4,18,21.56,2023-12-04 18:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.9640881959593,0.0,29.9,29.9,17.9640881959593,0.0,29.9,17.9640881959593,0.0
Nangka,2023,12,4,19,15.93,Sto Nino,2023,12,4,19,11.72,11.72,Montalban,2023,12,4,19,21.56,2023-12-04 19:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.05592092985296,0.0,29.2,29.2,18.05592092985296,0.0,29.2,18.05592092985296,0.0
Nangka,2023,12,4,20,15.93,Sto Nino,2023,12,4,20,11.72,11.72,Montalban,2023,12,4,20,21.56,2023-12-04 20:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.092465823906487,0.0,27.8,27.8,19.092465823906487,0.0,27.8,19.092465823906487,0.0
Nangka,2023,12,4,21,15.93,Sto Nino,2023,12,4,21,11.72,11.72,Montalban,2023,12,4,21,21.56,2023-12-04 21:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.259205461888453,0.0,28.2,28.2,18.259205461888453,0.0,28.2,18.259205461888453,0.0
Nangka,2023,12,4,22,15.93,Sto Nino,2023,12,4,22,11.71,11.71,Montalban,2023,12,4,22,21.56,2023-12-04 22:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.03772164455154,0.0,28.0,28.0,18.03772164455154,0.0,28.0,18.03772164455154,0.0
Nangka,2023,12,4,23,15.93,Sto Nino,2023,12,4,23,11.72,11.72,Montalban,2023,12,4,23,21.56,2023-12-04 23:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.86213379072293,0.0,26.4,26.4,18.86213379072293,0.0,26.4,18.86213379072293,0.0
Nangka,2023,12,5,0,15.93,Sto Nino,2023,12,5,0,11.73,11.73,Montalban,2023,12,5,0,21.56,2023-12-05 00:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.727833795769683,0.0,27.5,27.5,17.727833795769683,0.0,27.5,17.727833795769683,0.0
Nangka,2023,12,5,1,15.93,Sto Nino,2023,12,5,1,11.75,11.75,Montalban,2023,12,5,1,21.56,2023-12-05 01:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.745734947249407,0.0,27.3,27.3,17.745734947249407,0.0,27.3,17.745734947249407,0.0
Nangka,2023,12,5,2,15.93,Sto Nino,2023,12,5,2,11.75,11.75,Montalban,2023,12,5,2,21.56,2023-12-05 02:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.873833454034852,0.0,25.8,25.8,17.873833454034852,0.0,25.8,17.873833454034852,0.0
Nangka,2023,12,5,3,15.93,Sto Nino,2023,12,5,3,11.76,11.76,Montalban,2023,12,5,3,21.56,2023-12-05 03:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.763672287599043,0.0,27.1,27.1,17.763672287599043,0.0,27.1,17.763672287599043,0.0
Nangka,2023,12,5,4,15.93,Sto Nino,2023,12,5,4,11.76,11.76,Montalban,2023,12,5,4,21.56,2023-12-05 04:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.20321035385742,0.0,26.8,26.8,18.20321035385742,0.0,26.8,18.20321035385742,0.0
Nangka,2023,12,5,5,15.93,Sto Nino,2023,12,5,5,11.74,11.74,Montalban,2023,12,5,5,21.56,2023-12-05 05:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.335117494392755,0.0,24.6,24.6,17.335117494392755,0.0,24.6,17.335117494392755,0.0
