Station,Year,Month,Day,Hour,Waterlevel,Station.1,Year.1,Month.1,Day.1,Hour.1,Waterlevel.1,Waterlevel.2,Station.2,Year.2,Month.2,Day.2,Hour.2,Waterlevel.3,Date_Time,RF-Station,RF-Intensity,RF-Intensity.1,RF-Station.1,RF-Intensity.2,RF-Intensity.3,Humidity,Precipitation,Temperature,Temperature.1,Humidity.1,Precipitation.1,Temperature.2,Humidity.2,Precipitation.2
Nangka,2023,12,5,6,15.93,Sto Nino,2023,12,5,6,11.73,11.73,Montalban,2023,12,5,6,21.56,2023-12-05 06:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.50175511268274,0.0,27.6,27.6,18.50175511268274,0.0,27.6,18.50175511268274,0.0
Nangka,2023,12,5,7,15.93,Sto Nino,2023,12,5,7,11.71,11.71,Montalban,2023,12,5,7,21.56,2023-12-05 07:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.72831737394497,0.0,28.2,28.2,18.72831737394497,0.0,28.2,18.72831737394497,0.0
Nangka,2023,12,5,8,15.93,Sto Nino,2023,12,5,8,11.70,11.70,Montalban,2023,12,5,8,21.56,2023-12-05 08:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.185874614862204,0.0,27.1,27.1,18.185874614862204,0.0,27.1,18.185874614862204,0.0
Nangka,2023,12,5,9,15.93,Sto Nino,2023,12,5,9,11.68,11.68,Montalban,2023,12,5,9,21.56,2023-12-05 09:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.54082153228883,0.0,29.8,29.8,19.54082153228883,0.0,29.8,19.54082153228883,0.0
Nangka,2023,12,5,10,15.93,Sto Nino,2023,12,5,10,11.68,11.68,Montalban,2023,12,5,10,21.56,2023-12-05 10:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.188848814572296,0.0,30.5,30.5,19.188848814572296,0.0,30.5,19.188848814572296,0.0
Nangka,2023,12,5,11,15.93,Sto Nino,2023,12,5,11,11.70,11.70,Montalban,2023,12,5,11,21.56,2023-12-05 11:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.441692298248697,0.0,31.3,31.3,17.441692298248697,0.0,31.3,17.441692298248697,0.0
Nangka,2023,12,5,12,15.93,Sto Nino,2023,12,5,12,11.70,11.70,Montalban,2023,12,5,12,21.56,2023-12-05 12:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.34460706456134,0.0,31.6,31.6,19.34460706456134,0.0,31.6,19.34460706456134,0.0
Nangka,2023,12,5,13,15.93,Sto Nino,2023,12,5,13,11.71,11.71,Montalban,2023,12,5,13,21.56,2023-12-05 13:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.69920353795661,0.0,31.7,31.7,19.69920353795661,0.0,31.7,19.69920353795661,0.0
Nangka,2023,12,5,14,15.93,Sto Nino,2023,12,5,14,11.71,11.71,Montalban,2023,12,5,14,21.56,2023-12-05 14:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.501434183345783,0.0,31.3,31.3,19.501434183345783,0.0,31.3,19.501434183345783,0.0
Nangka,2023,12,5,15,15.93,Sto Nino,2023,12,5,15,11.71,11.71,Montalban,2023,12,5,15,21.56,2023-12-05 15:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,20.079888780453246,0.75,31.7,31.7,20.079888780453246,0.75,31.7,20.079888780453246,0.75
Nangka,2023,12,5,16,15.93,Sto Nino,2023,12,5,16,12.02,12.02,Montalban,2023,12,5,16,21.56,2023-12-05 16:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.958999258015364,2.0,30.9,30.9,19.958999258015364,2.0,30.9,19.958999258015364,2.0
Nangka,2023,12,5,17,15.93,Sto Nino,2023,12,5,17,12.11,12.11,Montalban,2023,12,5,17,21.56,2023-12-05 17:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,20.964405275525916,12.0,28.3,28.3,20.964405275525916,12.0,28.3,20.964405275525916,12.0
Nangka,2023,12,5,18,15.93,Sto Nino,2023,12,5,18,12.01,12.01,Montalban,2023,12,5,18,21.56,2023-12-05 18:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,20.059564062141828,1.0,29.8,29.8,20.059564062141828,1.0,29.8,20.059564062141828,1.0
Nangka,2023,12,5,19,15.93,Sto Nino,2023,12,5,19,11.87,11.87,Montalban,2023,12,5,19,21.56,2023-12-05 19:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.54082153228883,0.0,29.4,29.4,19.54082153228883,0.0,29.4,19.54082153228883,0.0
Nangka,2023,12,5,20,15.93,Sto Nino,2023,12,5,20,11.80,11.80,Montalban,2023,12,5,20,21.56,2023-12-05 20:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.91843499047795,0.0,26.7,26.7,19.91843499047795,0.0,26.7,19.91843499047795,0.0
Nangka,2023,12,5,21,15.93,Sto Nino,2023,12,5,21,11.75,11.75,Montalban,2023,12,5,21,21.56,2023-12-05 21:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.957340769695374,0.0,28.9,28.9,18.957340769695374,0.0,28.9,18.957340769695374,0.0
Nangka,2023,12,5,22,15.93,Sto Nino,2023,12,5,22,11.73,11.73,Montalban,2023,12,5,22,21.56,2023-12-05 22:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.957340769695374,0.0,28.6,28.6,18.957340769695374,0.0,28.6,18.957340769695374,0.0
Nangka,2023,12,5,23,15.93,Sto Nino,2023,12,5,23,11.72,11.72,Montalban,2023,12,5,23,21.56,2023-12-05 23:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.766744792650787,0.0,25.3,25.3,18.766744792650787,0.0,25.3,18.766744792650787,0.0
Nangka,2023,12,6,0,15.93,Sto Nino,2023,12,6,0,11.72,11.72,Montalban,2023,12,6,0,21.56,2023-12-06 00:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.72831737394497,0.0,28.0,28.0,18.72831737394497,0.0,28.0,18.72831737394497,0.0
Nangka,2023,12,6,1,15.93,Sto Nino,2023,12,6,1,11.73,11.73,Montalban,2023,12,6,1,21.56,2023-12-06 01:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.50175511268274,0.0,27.6,27.6,18.50175511268274,0.0,27.6,18.50175511268274,0.0
Nangka,2023,12,6,2,15.93,Sto Nino,2023,12,6,2,11.74,11.74,Montalban,2023,12,6,2,21.56,2023-12-06 02:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.222466264177076,0.0,24.6,24.6,18.222466264177076,0.0,24.6,18.222466264177076,0.0
Nangka,2023,12,6,3,15.93,Sto Nino,2023,12,6,3,11.73,11.73,Montalban,2023,12,6,3,21.56,2023-12-06 03:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.747240179665475,0.0,27.1,27.1,18.747240179665475,0.0,27.1,18.747240179665475,0.0
Nangka,2023,12,6,4,15.93,Sto Nino,2023,12,6,4,11.73,11.73,Montalban,2023,12,6,4,21.56,2023-12-06 04:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.63353681698211,0.0,26.8,26.8,18.63353681698211,0.0,26.8,18.63353681698211,0.0
Nangka,2023,12,6,5,15.93,Sto Nino,2023,12,6,5,11.73,11.73,Montalban,2023,12,6,5,21.56,2023-12-06 05:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.638867057545983,0.0,24.0,24.0,17.638867057545983,0.0,24.0,17.638867057545983,0.0
Nangka,2023,12,6,6,15.93,Sto Nino,2023,12,6,6,11.72,11.72,Montalban,2023,12,6,6,21.56,2023-12-06 06:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.61473006336323,0.0,27.2,27.2,18.61473006336323,0.0,27.2,18.61473006336323,0.0
Nangka,2023,12,6,7,15.93,Sto Nino,2023,12,6,7,11.71,11.71,Montalban,2023,12,6,7,21.56,2023-12-06 07:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.823518862254097,0.0,27.9,27.9,18.823518862254097,0.0,27.9,18.823518862254097,0.0
Nangka,2023,12,6,8,15.93,Sto Nino,2023,12,6,8,11.71,11.71,Montalban,2023,12,6,8,21.56,2023-12-06 08:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.48413829928408,0.0,26.0,26.0,18.48413829928408,0.0,26.0,18.48413829928408,0.0
Nangka,2023,12,6,9,15.93,Sto Nino,2023,12,6,9,11.70,11.70,Montalban,2023,12,6,9,21.56,2023-12-06 09:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.38371840160848,0.0,29.3,29.3,19.38371840160848,0.0,29.3,19.38371840160848,0.0
Nangka,2023,12,6,10,15.93,Sto Nino,2023,12,6,10,11.70,11.70,Montalban,2023,12,6,10,21.56,2023-12-06 10:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.758689083791584,0.0,30.0,30.0,19.758689083791584,0.0,30.0,19.758689083791584,0.0
Nangka,2023,12,6,11,15.93,Sto Nino,2023,12,6,11,11.69,11.69,Montalban,2023,12,6,11,21.56,2023-12-06 11:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.74708454943368,0.0,31.4,31.4,17.74708454943368,0.0,31.4,17.74708454943368,0.0
Nangka,2023,12,6,12,15.93,Sto Nino,2023,12,6,12,11.70,11.70,Montalban,2023,12,6,12,21.56,2023-12-06 12:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.679288614737526,0.0,30.9,30.9,19.679288614737526,0.0,30.9,19.679288614737526,0.0
Nangka,2023,12,6,13,15.93,Sto Nino,2023,12,6,13,11.69,11.69,Montalban,2023,12,6,13,21.56,2023-12-06 13:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.69920353795661,5.0,31.2,31.2,19.69920353795661,5.0,31.2,19.69920353795661,5.0
Nangka,2023,12,6,14,15.93,Sto Nino,2023,12,6,14,11.69,11.69,Montalban,2023,12,6,14,21.56,2023-12-06 14:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.55853689386707,1.0,31.5,31.5,18.55853689386707,1.0,31.5,18.55853689386707,1.0
Nangka,2023,12,6,15,15.93,Sto Nino,2023,12,6,15,11.71,11.71,Montalban,2023,12,6,15,21.56,2023-12-06 15:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.938798368291703,3.5,31.1,31.1,19.938798368291703,3.5,31.1,19.938798368291703,3.5
Nangka,2023,12,6,16,15.93,Sto Nino,2023,12,6,16,11.72,11.72,Montalban,2023,12,6,16,21.56,2023-12-06 16:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.938798368291703,35.0,30.6,30.6,19.938798368291703,35.0,30.6,19.938798368291703,35.0
Nangka,2023,12,6,17,15.93,Sto Nino,2023,12,6,17,11.71,11.71,Montalban,2023,12,6,17,21.56,2023-12-06 17:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.58031495113082,6.0,29.5,29.5,19.58031495113082,6.0,29.5,19.58031495113082,6.0
Nangka,2023,12,6,18,15.93,Sto Nino,2023,12,6,18,11.72,11.72,Montalban,2023,12,6,18,21.56,2023-12-06 18:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.79864206811621,0.0,29.8,29.8,19.79864206811621,0.0,29.8,19.79864206811621,0.0
Nangka,2023,12,6,19,15.93,Sto Nino,2023,12,6,19,11.71,11.71,Montalban,2023,12,6,19,21.56,2023-12-06 19:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.422865224193632,0.5,29.3,29.3,19.422865224193632,0.5,29.3,19.422865224193632,0.5
Nangka,2023,12,6,20,15.93,Sto Nino,2023,12,6,20,11.72,11.72,Montalban,2023,12,6,20,21.56,2023-12-06 20:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.63427346849335,0.0,27.4,27.4,18.63427346849335,0.0,27.4,18.63427346849335,0.0
Nangka,2023,12,6,21,15.93,Sto Nino,2023,12,6,21,11.72,11.72,Montalban,2023,12,6,21,21.56,2023-12-06 21:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.053546771273044,0.0,28.5,28.5,19.053546771273044,0.0,28.5,19.053546771273044,0.0
Nangka,2023,12,6,22,15.93,Sto Nino,2023,12,6,22,11.71,11.71,Montalban,2023,12,6,22,21.56,2023-12-06 22:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.286068550436475,1.0,28.3,28.3,19.286068550436475,1.0,28.3,19.286068550436475,1.0
Nangka,2023,12,6,23,15.93,Sto Nino,2023,12,6,23,11.70,11.70,Montalban,2023,12,6,23,21.56,2023-12-06 23:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.40886147219884,0.0,26.7,26.7,18.40886147219884,0.0,26.7,18.40886147219884,0.0
Nangka,2023,12,7,0,15.93,Sto Nino,2023,12,7,0,11.70,11.70,Montalban,2023,12,7,0,21.56,2023-12-07 00:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.305541983666508,0.0,27.7,27.7,19.305541983666508,0.0,27.7,19.305541983666508,0.0
Nangka,2023,12,7,1,15.93,Sto Nino,2023,12,7,1,11.70,11.70,Montalban,2023,12,7,1,21.56,2023-12-07 01:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.54082153228883,0.0,27.4,27.4,19.54082153228883,0.0,27.4,19.54082153228883,0.0
Nangka,2023,12,7,2,15.93,Sto Nino,2023,12,7,2,11.69,11.69,Montalban,2023,12,7,2,21.56,2023-12-07 02:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.09344850082665,0.0,25.8,25.8,18.09344850082665,0.0,25.8,18.09344850082665,0.0
Nangka,2023,12,7,3,15.93,Sto Nino,2023,12,7,3,11.70,11.70,Montalban,2023,12,7,3,21.56,2023-12-07 03:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.305541983666508,0.0,26.9,26.9,19.305541983666508,0.0,26.9,19.305541983666508,0.0
Nangka,2023,12,7,4,15.93,Sto Nino,2023,12,7,4,11.70,11.70,Montalban,2023,12,7,4,21.56,2023-12-07 04:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.305541983666508,0.0,26.8,26.8,19.305541983666508,0.0,26.8,19.305541983666508,0.0
Nangka,2023,12,7,5,15.93,Sto Nino,2023,12,7,5,11.71,11.71,Montalban,2023,12,7,5,21.56,2023-12-07 05:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.764916277011185,0.0,25.1,25.1,17.764916277011185,0.0,25.1,17.764916277011185,0.0
Nangka,2023,12,7,6,15.93,Sto Nino,2023,12,7,6,11.71,11.71,Montalban,2023,12,7,6,21.56,2023-12-07 06:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.286068550436475,0.0,27.9,27.9,19.286068550436475,0.0,27.9,19.286068550436475,0.0
Nangka,2023,12,7,7,15.93,Sto Nino,2023,12,7,7,11.71,11.71,Montalban,2023,12,7,7,21.56,2023-12-07 07:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.403272067878753,0.0,28.4,28.4,19.403272067878753,0.0,28.4,19.403272067878753,0.0
Nangka,2023,12,7,8,15.93,Sto Nino,2023,12,7,8,11.71,11.71,Montalban,2023,12,7,8,21.56,2023-12-07 08:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.560639563488618,0.0,28.0,28.0,19.560639563488618,0.0,28.0,19.560639563488618,0.0
Nangka,2023,12,7,9,15.93,Sto Nino,2023,12,7,9,11.71,11.71,Montalban,2023,12,7,9,21.56,2023-12-07 09:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.521107990071087,0.0,29.8,29.8,19.521107990071087,0.0,29.8,19.521107990071087,0.0
Nangka,2023,12,7,10,15.93,Sto Nino,2023,12,7,10,11.72,11.72,Montalban,2023,12,7,10,21.56,2023-12-07 10:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.286068550436475,0.0,30.6,30.6,19.286068550436475,0.0,30.6,19.286068550436475,0.0
Nangka,2023,12,7,11,15.93,Sto Nino,2023,12,7,11,11.72,11.72,Montalban,2023,12,7,11,21.56,2023-12-07 11:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.63427346849335,0.0,30.3,30.3,18.63427346849335,0.0,30.3,18.63427346849335,0.0
Nangka,2023,12,7,12,15.93,Sto Nino,2023,12,7,12,11.72,11.72,Montalban,2023,12,7,12,21.56,2023-12-07 12:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.325054781880286,0.0,31.6,31.6,19.325054781880286,0.0,31.6,19.325054781880286,0.0
Nangka,2023,12,7,13,15.93,Sto Nino,2023,12,7,13,11.72,11.72,Montalban,2023,12,7,13,21.56,2023-12-07 13:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.22767503724532,0.0,31.8,31.8,19.22767503724532,0.0,31.8,19.22767503724532,0.0
Nangka,2023,12,7,14,15.93,Sto Nino,2023,12,7,14,11.71,11.71,Montalban,2023,12,7,14,21.56,2023-12-07 14:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.46448538213696,0.0,30.6,30.6,18.46448538213696,0.0,30.6,18.46448538213696,0.0
Nangka,2023,12,7,15,15.93,Sto Nino,2023,12,7,15,11.72,11.72,Montalban,2023,12,7,15,21.56,2023-12-07 15:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.247147128235312,0.0,31.3,31.3,19.247147128235312,0.0,31.3,19.247147128235312,0.0
Nangka,2023,12,7,16,15.93,Sto Nino,2023,12,7,16,11.72,11.72,Montalban,2023,12,7,16,21.56,2023-12-07 16:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.22767503724532,0.0,30.8,30.8,19.22767503724532,0.0,30.8,19.22767503724532,0.0
Nangka,2023,12,7,17,15.93,Sto Nino,2023,12,7,17,11.71,11.71,Montalban,2023,12,7,17,21.56,2023-12-07 17:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.48179999209493,0.0,29.4,29.4,19.48179999209493,0.0,29.4,19.48179999209493,0.0
Nangka,2023,12,7,18,15.93,Sto Nino,2023,12,7,18,11.71,11.71,Montalban,2023,12,7,18,21.56,2023-12-07 18:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.09205757522147,0.0,29.4,29.4,19.09205757522147,0.0,29.4,19.09205757522147,0.0
Nangka,2023,12,7,19,15.93,Sto Nino,2023,12,7,19,11.71,11.71,Montalban,2023,12,7,19,21.56,2023-12-07 19:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.957340769695374,0.0,29.1,29.1,18.957340769695374,0.0,29.1,18.957340769695374,0.0
Nangka,2023,12,7,20,15.93,Sto Nino,2023,12,7,20,11.72,11.72,Montalban,2023,12,7,20,21.56,2023-12-07 20:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.86213379072293,0.0,27.6,27.6,18.86213379072293,0.0,27.6,18.86213379072293,0.0
Nangka,2023,12,7,21,15.93,Sto Nino,2023,12,7,21,11.74,11.74,Montalban,2023,12,7,21,21.56,2023-12-07 21:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.823518862254097,0.0,28.5,28.5,18.823518862254097,0.0,28.5,18.823518862254097,0.0
Nangka,2023,12,7,22,15.93,Sto Nino,2023,12,7,22,11.73,11.73,Montalban,2023,12,7,22,21.56,2023-12-07 22:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.7094327297364,0.0,28.2,28.2,18.7094327297364,0.0,28.2,18.7094327297364,0.0
Nangka,2023,12,7,23,15.93,Sto Nino,2023,12,7,23,11.71,11.71,Montalban,2023,12,7,23,21.56,2023-12-07 23:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.185874614862204,0.0,26.3,26.3,18.185874614862204,0.0,26.3,18.185874614862204,0.0
Nangka,2023,12,8,0,15.93,Sto Nino,2023,12,8,0,11.71,11.71,Montalban,2023,12,8,0,21.56,2023-12-08 00:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.483101459553737,0.0,27.6,27.6,18.483101459553737,0.0,27.6,18.483101459553737,0.0
Nangka,2023,12,8,1,15.93,Sto Nino,2023,12,8,1,11.70,11.70,Montalban,2023,12,8,1,21.56,2023-12-08 01:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.957340769695374,0.0,27.3,27.3,18.957340769695374,0.0,27.3,18.957340769695374,0.0
Nangka,2023,12,8,2,15.93,Sto Nino,2023,12,8,2,11.69,11.69,Montalban,2023,12,8,2,21.56,2023-12-08 02:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,17.983343250490037,0.0,25.9,25.9,17.983343250490037,0.0,25.9,17.983343250490037,0.0
Nangka,2023,12,8,3,15.93,Sto Nino,2023,12,8,3,11.70,11.70,Montalban,2023,12,8,3,21.56,2023-12-08 03:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.861559467301486,0.0,26.8,26.8,18.861559467301486,0.0,26.8,18.861559467301486,0.0
Nangka,2023,12,8,4,15.93,Sto Nino,2023,12,8,4,11.69,11.69,Montalban,2023,12,8,4,21.56,2023-12-08 04:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.861559467301486,0.0,26.6,26.6,18.861559467301486,0.0,26.6,18.861559467301486,0.0
Nangka,2023,12,8,5,15.93,Sto Nino,2023,12,8,5,11.68,11.68,Montalban,2023,12,8,5,21.56,2023-12-08 05:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.766744792650787,0.0,25.3,25.3,18.766744792650787,0.0,25.3,18.766744792650787,0.0
Nangka,2023,12,8,6,15.93,Sto Nino,2023,12,8,6,11.68,11.68,Montalban,2023,12,8,6,21.56,2023-12-08 06:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.072782733497302,0.0,27.4,27.4,19.072782733497302,0.0,27.4,19.072782733497302,0.0
Nangka,2023,12,8,7,15.93,Sto Nino,2023,12,8,7,11.67,11.67,Montalban,2023,12,8,7,21.56,2023-12-08 07:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.823518862254097,0.0,28.1,28.1,18.823518862254097,0.0,28.1,18.823518862254097,0.0
Nangka,2023,12,8,8,15.93,Sto Nino,2023,12,8,8,11.67,11.67,Montalban,2023,12,8,8,21.56,2023-12-08 08:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.286538263281873,0.0,26.4,26.4,19.286538263281873,0.0,26.4,19.286538263281873,0.0
Nangka,2023,12,8,9,15.93,Sto Nino,2023,12,8,9,11.68,11.68,Montalban,2023,12,8,9,21.56,2023-12-08 09:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,19.150179078595713,0.0,29.5,29.5,19.150179078595713,0.0,29.5,19.150179078595713,0.0
Nangka,2023,12,8,10,15.93,Sto Nino,2023,12,8,10,11.68,11.68,Montalban,2023,12,8,10,21.56,2023-12-08 10:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.80455604290822,0.0,30.4,30.4,18.80455604290822,0.0,30.4,18.80455604290822,0.0
Nangka,2023,12,8,11,15.93,Sto Nino,2023,12,8,11,11.68,11.68,Montalban,2023,12,8,11,21.56,2023-12-08 11:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.747896131963753,0.0,31.0,31.0,18.747896131963753,0.0,31.0,18.747896131963753,0.0
Nangka,2023,12,8,12,15.93,Sto Nino,2023,12,8,12,11.68,11.68,Montalban,2023,12,8,12,21.56,2023-12-08 12:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.166475399714223,0.0,31.7,31.7,18.166475399714223,0.0,31.7,18.166475399714223,0.0
Nangka,2023,12,8,13,15.93,Sto Nino,2023,12,8,13,11.69,11.69,Montalban,2023,12,8,13,21.56,2023-12-08 13:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.407966183511277,0.0,32.2,32.2,18.407966183511277,0.0,32.2,18.407966183511277,0.0
Nangka,2023,12,8,14,15.93,Sto Nino,2023,12,8,14,11.68,11.68,Montalban,2023,12,8,14,21.56,2023-12-08 14:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.445906767008506,0.0,31.4,31.4,18.445906767008506,0.0,31.4,18.445906767008506,0.0
Nangka,2023,12,8,15,15.93,Sto Nino,2023,12,8,15,11.69,11.69,Montalban,2023,12,8,15,21.56,2023-12-08 15:00:00,Nangka,0.0,0.0,Mt. Oro,0.0,0.0,18.20321035385742,0.0,32.0,32.0,18.20321035385742,0.0,32.0,18.20321035385742,0.0
